boro_Brooklyn,room_Shared room,room_Private room,availability_365_scaled,never_reviewed,boro_Staten Island,boro_Queens,boro_Manhattan,host_small,host_individual,geo_3,geo_1,price_log,price,neighbourhood,neighbourhood_group,room_type,geo_cluster_raw,host_scale_raw
False,False,False,0.5502717969959453,0,False,True,False,True,False,False,False,4.543294782270004,93,Long Island City,Queens,Entire home/apt,2,small
False,False,True,-0.1560517647162978,0,False,True,False,True,False,False,False,3.828641396489095,45,East Elmhurst,Queens,Private room,2,small
True,False,False,-0.8393430363727069,0,False,False,False,False,True,False,False,5.521460917862246,249,Bushwick,Brooklyn,Entire home/apt,0,individual
False,False,True,0.3660134765492732,0,False,False,True,True,False,False,True,5.017279836814924,150,Kips Bay,Manhattan,Private room,1,small
False,False,True,-0.8393430363727069,0,False,True,False,True,False,False,False,3.912023005428146,49,Sunnyside,Queens,Private room,0,small
False,False,True,-0.8393430363727069,0,False,True,False,True,False,False,False,3.8918202981106265,48,Long Island City,Queens,Private room,0,small
False,True,False,-0.8393430363727069,1,False,False,True,False,True,False,True,4.189654742026425,65,East Village,Manhattan,Shared room,1,individual
True,True,False,-0.1560517647162978,0,False,False,False,False,False,False,False,3.332204510175204,27,Bedford-Stuyvesant,Brooklyn,Shared room,0,commercial
True,False,True,-0.6013427057957554,1,False,False,False,False,True,False,False,4.61512051684126,100,Bedford-Stuyvesant,Brooklyn,Private room,0,individual
True,True,False,-0.1637291947349091,0,False,False,False,False,False,False,False,3.58351893845611,35,Bedford-Stuyvesant,Brooklyn,Shared room,0,commercial
True,False,True,-0.8393430363727069,1,False,False,False,True,False,False,False,4.795790545596741,120,Prospect Heights,Brooklyn,Private room,5,small
True,False,True,-0.7395364461307595,0,False,False,False,False,True,False,False,4.0943445622221,59,East Flatbush,Brooklyn,Private room,5,individual
True,False,False,0.1280131459723217,0,False,False,False,False,True,False,False,4.795790545596741,120,Midwood,Brooklyn,Entire home/apt,5,individual
False,True,False,-0.0869548945487957,0,False,False,True,False,True,False,False,3.9318256327243257,50,Harlem,Manhattan,Shared room,2,individual
False,False,True,1.9398866303645972,0,True,False,False,True,False,True,False,4.189654742026425,65,Arrochar,Staten Island,Private room,3,small
False,False,False,0.3122714664189938,0,False,True,False,True,False,False,False,4.394449154672439,80,East Elmhurst,Queens,Entire home/apt,0,small
True,False,True,0.3967231966237185,0,False,False,False,True,False,False,False,4.189654742026425,65,Bedford-Stuyvesant,Brooklyn,Private room,0,small
False,False,True,-0.1560517647162978,1,False,False,True,False,True,False,False,4.709530201312334,110,Washington Heights,Manhattan,Private room,2,individual
True,False,True,-0.8393430363727069,1,False,False,False,False,True,False,False,4.61512051684126,100,Williamsburg,Brooklyn,Private room,0,individual
False,False,False,-0.1867614847907431,0,False,True,False,True,False,False,False,4.454347296253507,85,Ditmars Steinway,Queens,Entire home/apt,2,small
False,False,False,-0.1714066247535204,0,False,False,True,False,True,False,True,5.666426688112432,288,SoHo,Manhattan,Entire home/apt,1,individual
False,False,True,1.9475640603832087,0,True,False,False,False,True,True,False,4.02535169073515,55,South Beach,Staten Island,Private room,3,individual
False,False,False,-0.8393430363727069,0,False,True,False,False,True,False,False,5.303304908059076,200,Flushing,Queens,Entire home/apt,4,individual
True,False,True,-0.8393430363727069,0,False,False,False,False,True,False,False,4.110873864173311,60,Flatbush,Brooklyn,Private room,5,individual
True,False,True,-0.1944389148093545,0,False,False,False,False,True,False,False,4.727387818712341,112,Bedford-Stuyvesant,Brooklyn,Private room,5,individual
True,False,True,-0.7625687361865935,1,False,False,False,False,True,False,False,4.0943445622221,59,Bedford-Stuyvesant,Brooklyn,Private room,0,individual
True,False,False,-0.6550847159260348,1,False,False,False,False,True,False,False,5.170483995038151,175,Williamsburg,Brooklyn,Entire home/apt,0,individual
True,False,True,-0.6857944360004802,0,False,False,False,False,True,False,False,3.58351893845611,35,Flatbush,Brooklyn,Private room,5,individual
True,False,False,-0.1560517647162978,0,False,False,False,False,True,False,False,5.017279836814924,150,East New York,Brooklyn,Entire home/apt,0,individual
True,False,True,1.517627979340974,0,False,False,False,False,True,False,False,4.127134385045092,61,Bushwick,Brooklyn,Private room,0,individual
False,False,True,1.540660269396808,1,False,True,False,True,False,False,False,4.262679877041316,70,Astoria,Queens,Private room,2,small
False,False,True,-0.7318590161121482,1,False,False,True,True,False,False,True,5.135798437050262,169,East Village,Manhattan,Private room,1,small
False,False,False,0.0819485658606536,0,False,False,True,True,False,False,True,4.875197323201151,130,East Village,Manhattan,Entire home/apt,1,small
True,False,True,-0.3556649452001926,0,False,False,False,True,False,False,False,4.262679877041316,70,Greenpoint,Brooklyn,Private room,0,small
True,False,True,-0.8239881763354843,0,False,False,False,False,True,False,False,4.02535169073515,55,Bushwick,Brooklyn,Private room,0,individual
False,False,False,0.2969166063817711,0,False,True,False,False,True,False,False,5.303304908059076,200,Long Island City,Queens,Entire home/apt,0,individual
False,False,True,-0.2788906450140792,0,False,False,True,False,True,False,True,4.61512051684126,100,East Village,Manhattan,Private room,1,individual
True,False,True,-0.8393430363727069,0,False,False,False,True,False,False,False,3.8918202981106265,48,East Flatbush,Brooklyn,Private room,5,small
False,False,True,-0.8393430363727069,1,False,False,True,False,True,False,False,3.9318256327243257,50,Morningside Heights,Manhattan,Private room,2,individual
True,False,True,-0.8393430363727069,0,False,False,False,False,True,False,True,4.02535169073515,55,Greenpoint,Brooklyn,Private room,1,individual
True,False,True,-0.0946323245674071,0,False,False,False,False,True,False,False,3.58351893845611,35,Kensington,Brooklyn,Private room,5,individual
True,False,True,1.602079709545699,0,False,False,False,True,False,False,False,3.9318256327243257,50,East Flatbush,Brooklyn,Private room,5,small
False,False,False,0.0512388457862083,0,False,False,True,True,False,False,False,4.7535901911063645,115,Harlem,Manhattan,Entire home/apt,2,small
False,False,False,-0.7625687361865935,0,False,False,True,False,True,False,True,5.525452939131784,250,Lower East Side,Manhattan,Entire home/apt,1,individual
True,False,True,-0.7702461662052048,0,False,False,False,False,True,False,False,4.110873864173311,60,Bedford-Stuyvesant,Brooklyn,Private room,5,individual
False,False,False,-0.3019229350699132,0,False,False,True,False,True,False,True,5.049856007249537,155,Gramercy,Manhattan,Entire home/apt,1,individual
False,False,False,1.8016928900295932,0,False,True,False,False,True,False,False,5.241747015059643,188,Ozone Park,Queens,Entire home/apt,4,individual
False,False,False,-0.8316656063540956,0,False,False,True,False,True,False,True,5.327876168789581,205,Hell's Kitchen,Manhattan,Entire home/apt,1,individual
True,False,True,-0.5552781256840874,0,False,False,False,False,True,False,False,5.225746673713202,185,Bushwick,Brooklyn,Private room,0,individual
False,False,True,1.962918920420432,0,False,False,True,False,True,False,True,5.303304908059076,200,Chelsea,Manhattan,Private room,1,individual
False,False,True,-0.8393430363727069,0,False,False,True,False,True,False,True,5.303304908059076,200,Chelsea,Manhattan,Private room,1,individual
True,False,False,-0.8393430363727069,0,False,False,False,False,True,False,False,5.017279836814924,150,Williamsburg,Brooklyn,Entire home/apt,0,individual
True,False,False,-0.1330194746604638,1,False,False,False,False,True,False,False,4.976733742420574,144,Fort Greene,Brooklyn,Entire home/apt,5,individual
False,False,False,-0.8393430363727069,0,False,False,True,False,True,False,True,5.634789603169249,279,Hell's Kitchen,Manhattan,Entire home/apt,1,individual
False,True,False,1.817047750066816,0,False,True,False,False,False,False,False,3.713572066704308,40,Jamaica,Queens,Shared room,4,commercial
True,False,False,-0.4017295253118606,0,False,False,False,False,True,False,False,4.836281906951478,125,Bedford-Stuyvesant,Brooklyn,Entire home/apt,0,individual
False,False,True,-0.8393430363727069,0,False,False,True,False,True,False,True,4.61512051684126,100,Hell's Kitchen,Manhattan,Private room,1,individual
True,False,False,0.204787446158435,0,False,False,False,False,True,False,False,5.278114659230517,195,Cypress Hills,Brooklyn,Entire home/apt,0,individual
False,False,True,-0.8393430363727069,0,False,False,True,False,True,False,True,4.795790545596741,120,Midtown,Manhattan,Private room,1,individual
True,False,True,0.4197554866795525,0,False,False,False,True,False,False,False,4.189654742026425,65,Bedford-Stuyvesant,Brooklyn,Private room,0,small
False,False,True,-0.2251486348837998,0,False,False,False,True,False,False,False,4.836281906951478,125,East Morrisania,Bronx,Private room,2,small
True,True,False,-0.6704395759632574,0,False,False,False,True,False,False,False,3.828641396489095,45,Kensington,Brooklyn,Shared room,5,small
False,False,True,-0.8393430363727069,0,False,False,True,True,False,False,False,4.499809670330265,89,Harlem,Manhattan,Private room,2,small
False,False,False,-0.8393430363727069,0,False,True,False,False,True,False,False,3.828641396489095,45,Kew Gardens Hills,Queens,Entire home/apt,4,individual
True,False,False,-0.8393430363727069,0,False,False,False,False,True,False,False,5.525452939131784,250,Bedford-Stuyvesant,Brooklyn,Entire home/apt,5,individual
True,False,True,0.1280131459723217,0,False,False,False,True,False,False,False,4.189654742026425,65,Bedford-Stuyvesant,Brooklyn,Private room,0,small
False,False,False,0.7882721275728968,0,False,False,True,False,True,False,True,5.703782474656201,299,East Village,Manhattan,Entire home/apt,1,individual
True,False,False,1.0723370382615165,1,False,False,False,False,True,False,True,5.017279836814924,150,Williamsburg,Brooklyn,Entire home/apt,1,individual
False,False,True,-0.8393430363727069,1,False,False,True,False,True,False,True,4.110873864173311,60,Lower East Side,Manhattan,Private room,1,individual
True,False,False,1.2565953587081884,0,False,False,False,True,False,False,False,4.605170185988092,99,Red Hook,Brooklyn,Entire home/apt,5,small
False,False,True,-0.7932784562610389,0,False,True,False,True,False,False,False,3.4339872044851463,30,St. Albans,Queens,Private room,4,small
False,False,True,-0.7932784562610389,0,False,True,False,True,False,False,False,3.6635616461296463,38,Queens Village,Queens,Private room,4,small
False,False,False,-0.4094069553304719,0,False,False,True,False,True,False,True,5.017279836814924,150,Hell's Kitchen,Manhattan,Entire home/apt,1,individual
True,False,False,-0.0639226044929617,1,False,False,False,False,True,False,False,5.525452939131784,250,Midwood,Brooklyn,Entire home/apt,5,individual
True,False,True,-0.2405034949210225,0,False,False,False,True,False,False,False,4.394449154672439,80,Crown Heights,Brooklyn,Private room,5,small
False,False,True,0.1894325861212124,0,False,True,False,False,True,False,False,4.262679877041316,70,Forest Hills,Queens,Private room,4,individual
True,False,False,1.863112330178484,0,False,False,False,False,True,False,False,5.707110264748875,300,East Flatbush,Brooklyn,Entire home/apt,0,individual
True,False,True,-0.1560517647162978,0,False,False,False,False,True,False,False,3.688879454113936,39,Bushwick,Brooklyn,Private room,0,individual
False,False,True,-0.5399232656468648,0,False,False,True,False,True,False,False,4.262679877041316,70,Washington Heights,Manhattan,Private room,2,individual
False,False,False,1.9475640603832087,0,False,False,True,False,True,False,True,5.707110264748875,300,Battery Park City,Manhattan,Entire home/apt,1,individual
False,False,False,-0.8393430363727069,0,False,False,True,False,True,False,True,5.525452939131784,250,Midtown,Manhattan,Entire home/apt,1,individual
False,False,False,-0.7165041560749255,0,False,False,True,False,True,False,True,5.298317366548036,199,Lower East Side,Manhattan,Entire home/apt,1,individual
True,False,True,0.5042072168842773,0,False,False,False,True,False,False,False,3.258096538021482,25,Bensonhurst,Brooklyn,Private room,5,small
False,False,True,1.7172411598248687,0,False,False,False,True,False,False,False,4.110873864173311,60,Mott Haven,Bronx,Private room,2,small
True,False,False,0.9034335778520668,0,False,False,False,True,False,False,False,4.836281906951478,125,East Flatbush,Brooklyn,Entire home/apt,5,small
True,False,True,-0.5629555557026987,0,False,False,False,True,False,False,False,4.406719247264253,81,Brownsville,Brooklyn,Private room,0,small
False,False,False,-0.5399232656468648,0,False,False,True,False,True,False,False,5.393627546352362,219,Upper East Side,Manhattan,Entire home/apt,2,individual
False,True,False,1.6174345695829213,0,False,False,True,False,False,False,True,3.58351893845611,35,Lower East Side,Manhattan,Shared room,1,commercial
False,True,False,1.7863380299923708,1,False,False,True,False,False,False,True,3.49650756146648,32,Lower East Side,Manhattan,Shared room,1,commercial
False,True,False,1.6251119996015326,1,False,False,True,False,False,False,True,3.58351893845611,35,Lower East Side,Manhattan,Shared room,1,commercial
False,True,False,1.632789429620144,1,False,False,True,False,False,False,True,3.58351893845611,35,Lower East Side,Manhattan,Shared room,1,commercial
False,False,True,-0.8393430363727069,0,False,True,False,True,False,False,False,4.330733340286331,75,Astoria,Queens,Private room,2,small
True,False,False,-0.8393430363727069,0,False,False,False,False,True,False,False,3.970291913552122,52,Windsor Terrace,Brooklyn,Entire home/apt,5,individual
False,False,True,-0.4094069553304719,0,False,True,False,True,False,False,False,3.713572066704308,40,Rosedale,Queens,Private room,4,small
False,False,False,1.1951759185592976,0,False,False,True,True,False,False,False,5.375278407684165,215,Upper East Side,Manhattan,Entire home/apt,2,small
